neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.22272727272727272,0.6151813686634284,0.0,0.16666666666666669,0.14285714285714285,0.0,0.2410958904109589,85
0.10454545454545454,0.4828822707885081,0.5,0.9999999999999999,0.0,0.0,0.0,85
0.00909090909090909,0.5676027629939995,0.0,0.0,0.0,0.0,0.0,80
0.09545454545454544,0.6197863586607752,0.0,0.0,0.8142857142857143,0.0,0.1315068493150685,65
0.022727272727272728,0.4990941003283922,0.5,0.9999999999999999,0.08571428571428572,0.0,0.3698630136986301,220
0.45454545454545453,0.6189748235383092,0.0,0.0,0.15714285714285714,1.0,0.9506849315068493,75
0.00909090909090909,0.5478616993167975,0.0,0.08333333333333333,0.07142857142857142,0.3333333333333333,0.0,65
0.2909090909090909,0.46782168874798913,0.5,0.3333333333333333,0.014285714285714285,0.0,0.0,350
0.031818181818181815,0.4616691201449328,0.5,0.9999999999999999,0.0,1.0,0.4,499
0.02727272727272727,0.5471067829237768,0.5,0.08333333333333333,0.07142857142857142,0.0,0.0,142
0.5318181818181817,0.5385384818631564,0.5,0.08333333333333333,0.02857142857142857,0.0,0.0,116
0.39545454545454545,0.7263428075340812,0.0,0.08333333333333333,0.17142857142857143,0.3333333333333333,0.052054794520547946,60
0.12727272727272726,0.5372362510852042,0.0,0.0,0.02857142857142857,0.3333333333333333,0.0,85
0.03636363636363636,0.5101913713056376,0.5,0.16666666666666669,0.0,0.0,0.0,150
0.09999999999999999,0.520854565356899,0.0,0.08333333333333333,0.014285714285714285,0.0,0.0,69
0.09545454545454544,0.6042916996942722,0.5,0.9999999999999999,0.0,0.0,0.0,70
0.05454545454545454,0.5649039368890101,0.0,0.0,0.0,0.0,0.0,100
0.12727272727272726,0.5490506926357739,0.5,0.9999999999999999,0.05714285714285714,1.0,0.8191780821917808,190
0.00909090909090909,0.5376703280111883,0.5,0.08333333333333333,0.07142857142857142,0.0,0.0,99
0.19999999999999998,0.639999245083601,0.0,0.0,0.19999999999999998,0.0,0.7452054794520548,50
0.08636363636363636,0.5004718227456237,0.0,0.49999999999999994,0.014285714285714285,0.0,0.0,100
0.8318181818181818,0.9625561469067065,0.0,0.0,1.0,0.6666666666666667,0.9753424657534246,84
0.01818181818181818,0.5669044653304809,0.0,0.08333333333333333,0.02857142857142857,0.0,0.0,85
0.09999999999999999,0.5272524817876274,0.5,0.16666666666666669,0.12857142857142856,0.0,0.0,100
0.09999999999999999,0.5418978598120248,0.5,0.08333333333333333,0.18571428571428572,0.0,0.4383561643835616,150
0.05454545454545454,0.5523534518551969,0.5,0.7499999999999999,0.04285714285714286,0.0,0.0,80
0.2545454545454545,0.6030460876457937,0.0,0.0,0.3857142857142857,1.0,0.9945205479452055,50
0.09545454545454544,0.5855697731476255,0.0,0.08333333333333333,0.07142857142857142,0.6666666666666667,0.010958904109589041,65
0.00909090909090909,0.553070622428578,0.5,0.08333333333333333,0.05714285714285714,0.0,0.0,160
0.14545454545454545,0.47133204997547296,0.5,0.08333333333333333,0.18571428571428572,0.0,0.0,149
0.031818181818181815,0.4775412373079746,0.0,0.0,0.7714285714285714,0.0,0.9342465753424658,125
0.3227272727272727,0.4866945985731945,0.5,0.0,0.02857142857142857,0.0,0.8246575342465754,890
0.8545454545454545,0.615049258294647,0.5,0.49999999999999994,0.0,0.0,0.6958904109589041,69
0.12727272727272726,0.5450873815725004,0.0,0.0,0.8857142857142857,0.3333333333333333,0.7068493150684931,79
0.01818181818181818,0.5739251877854485,0.5,0.08333333333333333,0.0,0.0,0.008219178082191782,115
0.15,0.4725399162042834,0.5,0.16666666666666669,0.05714285714285714,0.0,0.0136986301369863,180
0.06818181818181818,0.5364813346921835,0.0,0.0,0.02857142857142857,0.0,0.0,70
0.1409090909090909,0.6463594156947181,0.0,0.08333333333333333,0.3,1.0,0.3424657534246575,57
0.12727272727272726,0.5332351942022342,0.5,0.16666666666666669,0.8142857142857143,0.0,0.2547945205479452,199
0.03636363636363636,0.5225342543313332,0.0,0.0,0.07142857142857142,0.0,0.0,75
0.05454545454545454,0.5669988298795943,0.0,0.16666666666666669,0.0,0.0,0.0,65
0.08636363636363636,0.4897331370550546,0.5,0.16666666666666669,0.0,0.0,0.0,250
0.05909090909090909,0.5089835050768272,0.0,0.08333333333333333,0.014285714285714285,0.0,0.0,102
0.19999999999999998,0.654002944173925,0.0,0.9999999999999999,0.15714285714285714,0.0,0.9095890410958904,75
0.03636363636363636,0.5318197259653346,0.5,0.16666666666666669,0.07142857142857142,0.0,0.8767123287671232,550
0.35,0.43843656815008103,0.5,0.08333333333333333,0.014285714285714285,0.0,0.9945205479452055,500
0.12272727272727273,0.45436530404259656,0.5,0.0,1.0,0.0,0.5123287671232877,190
0.09090909090909091,0.5570716793115196,0.5,0.9999999999999999,0.05714285714285714,1.0,0.8246575342465754,110
0.45909090909090905,0.42482920016607295,0.0,0.0,0.014285714285714285,1.0,0.9287671232876712,100
0.5590909090909091,0.4396255614690574,0.0,0.08333333333333333,0.5857142857142857,0.0,0.008219178082191782,52
0.05454545454545454,0.5605442947193637,0.5,0.08333333333333333,1.0,0.0,0.6109589041095891,250
0.11818181818181818,0.49088438455441974,0.0,0.08333333333333333,0.5857142857142857,0.0,0.663013698630137,175
0.15,0.46718000981391583,0.5,0.0,1.0,1.0,1.0,150
0.09090909090909091,0.5605820405390318,0.0,0.3333333333333333,0.0,0.0,0.0,99
0.10909090909090909,0.5361793681349809,0.5,0.16666666666666669,0.0,0.3333333333333333,0.0,125
0.05454545454545454,0.5281017627297615,0.0,0.08333333333333333,0.014285714285714285,0.0,0.0,70
0.09090909090909091,0.5369342845280016,0.0,0.9999999999999999,0.0,0.0,0.0,49
0.12727272727272726,0.5449552712037189,0.5,0.08333333333333333,0.07142857142857142,0.0,0.0,200
0.00909090909090909,0.5733590004907114,0.0,0.0,0.17142857142857143,0.0,0.0,49
